4350, 1003, 87000, 0.9444444444444444, 5.222222222222222, 0.1111111111111111, 6.462222222222222
4400, 1012, 88000, 1.0, 4.111111111111111, 0.2222222222222222, 4.157777777777778
4450, 1021, 89000, 1.0, 4.333333333333333, 0.2222222222222222, 4.579444444444444
4500, 1030, 90000, 1.0, 5.777777777777778, 0.3333333333333333, 7.151111111111111
4550, 1039, 91000, 1.0, 5.333333333333333, 0.4444444444444444, 6.371111111111111
4600, 1048, 92000, 1.0, 5.888888888888889, 0.2222222222222222, 7.022222222222222
4650, 1058, 93000, 0.95, 4.4, 0.4, 5.044
4700, 1066, 94000, 1.0, 6.625, 0.0, 8.442499999999999
4750, 1076, 95000, 1.0, 5.9, 0.0, 7.425
4800, 1086, 96000, 1.0, 4.9, 0.1, 5.6255
4850, 1094, 97000, 1.0, 6.875, 0.25, 8.53125
4900, 1104, 98000, 1.0, 5.6, 0.1, 6.763
4950, 1113, 99000, 1.0, 5.555555555555555, 0.1111111111111111, 7.3261111111111115
5000, 1122, 100000, 1.0, 6.555555555555555, 0.2222222222222222, 8.160555555555554
5050, 1131, 101000, 1.0, 5.888888888888889, 0.2222222222222222, 6.949444444444444
